id,image_path,ocr_text,caption
lich-su-va-dia-li-6_page_69.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_69.jpg,"Trầm hương là một sản vật có giá trị dùng để làm cống phẩm và trao đổi, mua bán với nước ngoài. Xưa kia, vùng Kau-tha-ra (Kauthara) (Khánh Hòa) vẫn được gọi là ""xứ trầm hương"".
13.1 Những đồng tiền của nhiều khu vực khác nhau trên thế giới được tìm thấy ở các cảng thị của vương quốc Phù Nam.
13.2 Gương đồng thời Hán, Trung Quốc (di chỉ Óc Eo, An Giang)
13.3 Những mảnh vàng thuộc văn hoá Óc Eo (di chỉ Gò Tháp, Đồng Tháp)
13.4 Lược đồ con đường thương mại trên vùng biển Đông Nam Á từ đầu Công nguyên đến thế kỉ X
68","Hình 1: Trầm hương và đồng tiền của nhiều khu vực khác nhau trên thế giới được tìm thấy ở các cảng thị của vương quốc Phù Nam.
Hình 2: Gương đồng thời Hán, Trung Quốc (di chỉ Óc Eo, An Giang).
Hình 3: Những mảnh vàng thuộc văn hoá Óc Eo (di chỉ Gò Tháp, Đồng Tháp).
Hình 4: Lược đồ con đường thương mại trên vùng biển Đông Nam Á từ đầu Công nguyên đến thế kỉ X."
lich-su-va-dia-li-6_page_7.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_7.jpg,"HƯỚNG DẪN SỬ DỤNG SÁCH

Trang mở đầu chương
Giới thiệu khái quát nội dung của chương với những hình ảnh có tính gợi mở và định hướng nhận thức.

Yêu cầu cần đạt
Là những yêu cầu cần đạt về kiến thức và kĩ năng sau khi học sinh học xong mỗi bài.

Hình thành kiến thức mới
Nội dung chính của bài học được thể hiện thông qua kênh chữ và tư liệu.

Các câu hỏi trong bài học
giúp các em định hướng nội dung kiến thức cần tìm hiểu.

Mở đầu
Dẫn dắt học sinh vào bài học bằng cách gợi mở những vấn đề các em có thể khám phá trong từng bài.

Tư liệu hình và chữ, được sắp xếp theo thứ tự 1, 2, 3,... đứng trước là số bài (Ví dụ tư liệu ở bài 2 được đánh số 2.1, 2.2, 2.3,...) là cơ sở để tổ chức các hoạt động học tập cho học sinh.

Luyện tập - Vân dụng
Luyện tập
1. Hãy kể tên các thành phần chủ yếu của thủy quản.
2. Hãy tìm ví dụ cho thủy nước ngầm có tham gia vào vòng tuần hoàn lớn của nước.

Vận dụng
Người nước ngọt hiện nay bị ô nhiễm nặng nề. Hãy tìm hiểu một số nguyên nhân làm ô nhiễm nguồn nước ngọt ở địa phương em.

Em có biết
(tuyến phụ)
Là những thông tin hỗ trợ, bổ sung nhằm làm rõ hơn nội dung chính của bài học.

Em có biết?
Trên lục địa nước ngầm nhiều hơn tất cả nước sông, hồ, đầm... cộng lại. Phần lớn nước ngầm là do nước trên bề mặt đất thẩm xung. Công dụng quan trọng nhất của nước ngầm là cung cấp nước cho sinh hoạt. Ngoài ra, nước ngầm còn là nguồn cung cấp nước cho sản xuất nông nghiệp và công nghiệp.

Nhân vật lịch sử (tuyến phụ)
Cung cấp thông tin về một số nhân vật có ảnh hưởng lớn đến tiến trình phát triển của lịch sử được giới thiệu trong bài học.","(Nội dung mô tả tại đây)

Hình 1: Trang mở đầu chương, giới thiệu khái quát nội dung của chương với những hình ảnh có tính gợi mở và định hướng nhận thức.

Hình 2: Yêu cầu cần đạt, là những yêu cầu cần đạt về kiến thức và kĩ năng sau khi học sinh học xong mỗi bài.

Hình 3: Hình thành kiến thức mới, nội dung chính của bài học được thể hiện thông qua kênh chữ và tư liệu.

Hình 4: Các câu hỏi trong bài học giúp các em định hướng nội dung kiến thức cần tìm hiểu.

Hình 5: Mở đầu, dẫn dắt học sinh vào bài học bằng cách gợi mở những vấn đề các em có thể khám phá trong từng bài.

Hình 6: Tư liệu hình và chữ, được sắp xếp theo thứ tự 1, 2, 3,... đứng trước là số bài (Ví dụ tư liệu ở bài 2 được đánh số 2.1, 2.2, 2.3,...) là cơ sở để tổ chức các hoạt động học tập cho học sinh.

Hình 7: Luyện tập - Vân dụng, luyện tập 1. Hãy kể tên các thành phần chủ yếu của thủy quản. 2. Hãy tìm ví dụ cho thủy nước ngầm có tham gia vào vòng tuần hoàn lớn của nước. Vận dụng, người nước ngọt hiện nay bị ô nhiễm nặng nề. Hãy tìm hiểu một số nguyên nhân làm ô nhiễm nguồn nước ngọt ở địa phương em.

Hình 8: Em có biết, tuyến phụ, là những thông tin hỗ trợ, bổ sung nhằm làm rõ hơn nội dung chính của bài học.

Hình 9: Em có biết?, trên lục địa nước ngầm nhiều hơn tất cả nước sông, hồ, đầm... cộng lại. Phần lớn nước ngầm là do nước trên bề mặt đất thẩm xung. Công dụng quan trọng nhất của nước ngầm là cung cấp nước cho sinh hoạt. Ngoài ra, nước ngầm còn là nguồn cung cấp nước cho sản xuất nông nghiệp và công nghiệp.

Hình 10: Nhân vật lịch sử, tuyến phụ, cung cấp thông tin về một số nhân vật có ảnh hưởng lớn đến tiến trình phát triển của lịch sử được giới thiệu trong bài học."
lich-su-va-dia-li-6_page_70.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_70.jpg,"II. QUÁ TRÌNH GIAO LƯU VĂN HÓA

13.5
Nhà sư Nghĩa Tĩnh từ Trung Hoa đến Pa-lembang năm 671, lưu lại ở đây nhiều năm để học tiếng Phạn và dịch kinh Phật. Ông còn kể rằng, ở Pa-lembang có hàng nghìn nhà sư hành đạo và khuyên là ""nếu như có một nhà sư Trung Quốc nào muốn sang Ấn Độ thì trước hết hãy lưu lại đây vài năm để học hỏi rồi hẵng đi...""

(Dẫn theo Lương Ninh, Lịch sử trung đại, 1984, tr. 192)

Theo con đường giao lưu thương mại, các nền văn hoá ngoài khu vực đã lan toả đến Đông Nam Á.

Từ thế kỉ III, người Ấn Độ đã chiếm ưu thế trong buôn bán và truyền bá văn hoá Ấn Độ vào khu vực này. Văn hoá Ấn Độ ảnh hưởng trên nhiều lĩnh vực khác nhau.

Tôn giáo Ấn Độ là Hin-đu giáo và Phật giáo nhanh chóng hoà quyện với tín ngưỡng bản địa và đã ảnh hưởng lớn đến nền văn hoá của các vương quốc trong khu vực.

Phù Nam, các vương quốc trên đảo Xu-ma-trạ, đảo Gia-va và vương quốc Pa-gan của người Miến chịu ảnh hưởng từ Phật giáo. Trong khi đó, Hin-đu giáo lại khá phổ biến ở Chăm-pa, Chân Lạp.

13.6 Di tích đền tháp Mỹ Sơn (Quảng Nam) của vương quốc Chăm-pa, xây dựng từ thế kỉ IV đến thế kỉ XIV
(Ảnh: Nguyễn Điện Ngọc)","(Nội dung mô tả tại đây)
Hình 1: Trang sách giáo khoa về quá trình giao lưu văn hóa giữa Trung Hoa và Ấn Độ, với nội dung chi tiết về nhà sư Nghĩa Tĩnh và ảnh hưởng của văn hóa Ấn Độ đến Đông Nam Á. Hình 2: Di tích đền tháp Mỹ Sơn, một công trình kiến trúc tiêu biểu của vương quốc Chăm-pa, nằm ở Quảng Nam, Việt Nam."
lich-su-va-dia-li-6_page_71.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_71.jpg,"Cùng với tôn giáo, chữ Phạn trở thành văn tự chính của nhiều vương quốc trong buổi đầu thành lập. Về sau, các tộc người ở Đông Nam Á đã dẫn cải biến chữ Phạn thành chữ viết riêng như chữ Chăm cổ, chữ Khơ-me cổ, chữ Mã Lai cổ...

Văn hoá Ấn Độ lan toả đến Đông Nam Á đã góp phần tạo nên một nền nghệ thuật độc đáo của khu vực. Khu đền tháp Mỹ Sơn (Việt Nam) và quần thể Bô-rô-bu-dua (Borobudur, In-dò-nê-xi-a) là hai công trình kiến trúc tiêu biểu của Đông Nam Á trước thế kỉ X.

13.7 Chữ cổ Khơ-me (Khmer) khắc trên bia ở Kan-da (Kanda), Cam-pu-chia, thế kỉ VII – VIII

13.8 Quần thể kiến trúc Phật giáo Bô-rô-bu-dua, thế kỉ VIII

Chân trời sáng tạo

LUYỆN TẬP - VẬN DỤNG

Luyện tập

1. Dựa vào lược đồ 13.4, em hãy mô tả con đường giao thương chính từ Ấn Độ và từ Trung Quốc đến Đông Nam Á.

2. Nêu một ví dụ cho thấy sự sáng tạo của cư dân Đông Nam Á khi tiếp thu văn hoá Ấn Độ.

Vận dụng

3. Dựa vào lược đồ 13.4, đối chiếu với bản đồ 12.1, em hãy cho biết con đường giao thương mại ở Đông Nam Á đi qua những vùng biển, đại dương nào ngày nay?

70","Hình 13.7: Chữ cổ Khơ-me khắc trên bia ở Kan-da, Cam-pu-chia, thế kỉ VII – VIII.

Hình 13.8: Quần thể kiến trúc Phật giáo Bô-rô-bu-dua, thế kỉ VIII.

Hình 13.9: Luyện tập - Vận dụng, đề 1: Mô tả con đường giao thương chính từ Ấn Độ và từ Trung Quốc đến Đông Nam Á.

Hình 13.10: Đề 2: Nêu ví dụ về sự sáng tạo của cư dân Đông Nam Á khi tiếp thu văn hoá Ấn Độ.

Hình 13.11: Đề 3: Dựa vào lược đồ 13.4, đối chiếu với bản đồ 12.1, em hãy cho biết con đường giao thương mại ở Đông Nam Á đi qua những vùng biển, đại dương nào ngày nay?"
lich-su-va-dia-li-6_page_72.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_72.jpg,"CHƯƠNG
5
VIỆT NAM TỪ KHOẢNG
THẾ KỈ VII TRƯỚC CÔNG NGUYÊN
ĐẾN ĐẦU THẾ KỈ X

Đền Giếng, khu di tích lịch sử Đền Hùng, Phú Thọ
(Ảnh: An Thành Đạt - TTXVN)

Khoảng thiên niên kỉ I TCN, những vùng đồng bằng ven biển, ven các dòng sông lớn của nước ta đã là nơi cư trú của các bộ lạc lớn. Họ là chủ nhân của các quốc gia cổ đại đầu tiên trên lãnh thổ Việt Nam như VănLang, ÂuLạc, Chăm-pa, PhùNam. Trải qua những biến động của lịch sử, Phù Nam bị diệt vong, Chăm-pa cường thịnh rồi suy yếu dần. Riêng quốc gia của người Việt đã trải qua hơn ngàn năm Bắc thuộc và giành lại độc lập vào năm 938.

Trong chương này, các em sẽ được tìm hiểu:
- Nhà nước Văn Lang, Âu Lạc.
- Chính sách cai trị của các triều đại phong kiến phương Bắc và sự chuyển biến về kinh tế – xã hội của Việt Nam trong thời Bắc thuộc.
- Các cuộc đấu tranh giành độc lập trong thời Bắc thuộc trước thế kỉ X.
- Cuộc đấu tranh giữ gìn và phát triển văn hoá của người Việt trong thời Bắc thuộc.
- Vương quốc Chăm-pa.
- Vương quốc cổ Phù Nam.

71","(Nội dung mô tả tại đây)
Hình 1: Trang bìa của chương 5, đề cập đến Việt Nam từ khoảng thế kỷ VII trước Công Nguyên đến đầu thế kỷ X. Hình 2: Ảnh chụp Đền Giếng, một khu di tích lịch sử quan trọng ở Phú Thọ, Việt Nam."
lich-su-va-dia-li-6_page_73.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_73.jpg,"Bài 14
NHÀ NƯỚC VĂN LANG, ÂU LẠC

Học xong bài này, em sẽ:
* Nếu được khoảng thời gian thành lập và phạm vi không gian của nước Văn Lang, Âu Lạc.
* Trình bày được tổ chức nhà nước của Văn Lang, Âu Lạc.

Truyền thuyết xưa kể rằng, Lạc Long Quân thuộc dòng dõi Rồng kết hôn với Âu Cơ thuộc dòng dõi Tiên, sinh ra bọc trăm trứng, nở thành trăm người con trai. Sau đó, năm mươi con theo mẹ lên núi, năm mươi con theo cha xuống biển. Người con cả được suy tôn làm vua, hiệu là Hùng Vương.

Nước Văn Lang đã bắt đầu từ thuở đó!

I. NHÀ NƯỚC VĂN LANG
1. Sự ra đời nhà nước Văn Lang

Dựa vào thông tin trong bài học và tư liệu 14.1, em hãy:
– Cho biết nhà nước Văn Lang ra đời vào khoảng thời gian nào?
– Nếu phạm vi không gian của nước Văn Lang.
– Cho biết kinh đô của nhà nước Văn Lang thuộc địa phương nào ngày nay?

72","Hình ảnh minh họa cho câu chuyện truyền thuyết về Lạc Long Quân và Âu Cơ. Trong hình, có thể thấy Lạc Long Quân và Âu Cơ đang đứng bên nhau, trong khi phía sau họ là một nhóm người đang đi trên thuyền. Hình ảnh này thể hiện sự kết hợp giữa dòng dõi Rồng và Tiên, tạo nên sự khởi nguồn của nước Văn Lang."
lich-su-va-dia-li-6_page_74.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_74.jpg,"Từ khoảng 2000 năm TCN, những nhóm cư dân Việt cổ đã bắt đầu mở rộng địa bàn cư trú, di cư từ vùng núi, trung du xuống đồng bằng châu thổ các dòng sông lớn ở Bắc Bộ và Bắc Trung Bộ ngày nay, sau là vùng cư trú chủ yếu của cư dân nước Văn Lang, Âu Lạc.

Những bộ lạc lớn dần hình thành, gần gũi nhau về tiếng nói và hoạt động sản xuất. Bộ lạc mạnh nhất là Văn Lang, cư trú trên vùng đất ven sông Hồng từ Việt Trì (Phú Thọ) đến chân núi Ba Vì (Hà Nội) ngày nay. Đây là nơi có nghề đúc đồng phát triển sớm, dân cư đông đúc, sống ven những bãi sa bồi, trồng lúa, trồng dâu.

Nhu cầu trị thuỷ, đối phó với lũ lụt, bảo vệ mùa màng đã thúc đẩy sự liên kết giữa các bộ lạc. Thế kỉ VII TCN, thủ lĩnh bộ lạc Văn Lang đã thu phục các bộ lạc khác, tự xưng là Hùng Vương, thành lập nhà nước Văn Lang, đóng đô ở Phong Châu (Việt Trì, Phú Thọ).

Sự ra đời của nhà nước Văn Lang mở ra thời kì dựng nước đầu tiên trong lịch sử dân tộc.

Sử cũ viết: Đến đời Trang Vương nhà Chu (696 - 682 TCN), ở bộ Gia Ninh có người lạ thường, thu phục được các bộ lạc, tự xưng là Hùng Vương, hiệu là nước Văn Lang, phong tục thuần hậu, chất phác. Truyền được 18 đời, đều gọi là Hùng Vương.

(Lược trích theo Việt sử lược, Trần Quốc Vượng dịch, NXB Thuận Hoá, Huế, 2005, tr. 18)

Em có biết?

Chân trời sáng tạo

Hùng Vương thuộc họ Hồng Bàng, dòng dõi ""Tiên Rồng"". Danh xưng ""Hồng Bàng"" gắn với sự ra đời của nhà nước Văn Lang, đã được khắc ở vị trí trang trọng nhất của Điện Thái Hoà, cố đô Huế, vào thế kỉ XIX:

""Đất nước có ngàn năm văn hiến Ngày nay đã thống nhất rộng hàng vạn dặm Kể từ ngày họ Hồng Bàng dựng nước đến nay Nước Đại Nam đã trở nên thịnh vượng như đời Đường, Ngu"".","(Nội dung mô tả tại đây)

Hình 1: Trang sử viết về Hùng Vương và nước Văn Lang.

Hình 2: Biểu tượng ""Hồng Bàng"" và câu chuyện về sự ra đời của nhà nước Văn Lang.

Hình 3: Tranh vẽ nhân vật đang đọc sách, biểu thị kiến thức và truyền thống văn hóa.

Hình 4: Biểu tượng ""Hồng Bàng"" và câu chuyện về sự ra đời của nhà nước Văn Lang."
lich-su-va-dia-li-6_page_75.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_75.jpg,"2. Tổ chức nhà nước Văn Lang

Dựa vào sơ đồ 14.2, em hãy trình bày về tổ chức bộ máy của nhà nước Văn Lang.

Đứng đầu nhà nước là Hùng Vương. Ông chia nước thành 15 bộ, đóng đô ở Phong Châu (Việt Trì, Phú Thọ).

Nhà nước Văn Lang chưa có luật pháp và quân đội. Khi có chiến tranh, nhà nước huy động thanh niên trai tráng ở các chiềng, chạ tập hợp lại cùng chiến đấu.

14.2 Sơ đồ tổ chức bộ máy
Nhà nước Văn Lang

II. NHÀ NƯỚC ÂU LẠC

Quan sát các hình từ 14.3 đến 14.6 và kết hợp với thông tin trong bài, em hãy cho biết nhà nước thời Âu Lạc có điểm gì mới so với nhà nước thời Văn Lang?

Năm 214 TCN, quân Tần ở phương Bắc đánh xuống vùng đất sinh sống của các bộ tộc Việt. Người Lạc Việt và người Âu Việt dũng cảm chiến đấu chống quân Tần dưới sự lãnh đạo của Thục Phán. Năm 208 TCN, tướng giặc là Đổ Thư bị giết, quân Tần gặp nhiều khó khăn, phải rút về nước.

Sau kháng chiến chống Tần, Thục Phán xưng là An Dương Vương. Ông đổi tên nước thành Âu Lạc, dời đô về Phong Khê (nay là Cổ Loa, Đông Anh, Hà Nội). Tổ chức bộ máy nhà nước thời Âu Lạc không thay đổi nhiều nhưng chặt chẽ hơn so với thời Văn Lang. Vua có quyền thế hơn trong việc trị nước, có quân đội, vũ khí tốt. Lãnh thổ cũng mở rộng hơn thời kì Văn Lang và được chia thành nhiều bộ.

74","- **Hình 1:** Sơ đồ tổ chức bộ máy nhà nước Văn Lang. Hùng Vương đứng đầu, chia nước thành 15 bộ, đóng đô ở Phong Châu. Nhà nước chưa có luật pháp và quân đội, chỉ huy động thanh niên trai tráng ở các chiềng, chạ để chiến đấu.
- **Hình 2:** Sơ đồ tổ chức bộ máy nhà nước Âu Lạc. Sau khi đánh bại quân Tần, Thục Phán xưng An Dương Vương. Nước được đổi tên thành Âu Lạc, dời đô về Phong Khê. Vua có quyền lực lớn hơn, có quân đội và vũ khí tốt, lãnh thổ mở rộng và được chia thành nhiều bộ."
lich-su-va-dia-li-6_page_76.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_76.jpg,"14.3 Dấu vết ụ đất trong thành nội Cổ Loa, nơi vua thiết triều

An Dương Vương cho xây thành Cổ Loa “dài đến ngàn trượng, cao và xoáy trôn ốc” để phòng vệ. Thành Cổ Loa trở thành trung tâm của nước Âu Lạc và là phòng tuyến bảo vệ vững chắc.

Em có biết?

Thành Cổ Loa đắp bằng đất, gồm ba vòng khép kín, chu vi khoảng 16 000 m, cao từ 5 m đến 10 m. Mặt ngoài dốc thẳng đứng, mặt trong dốc thoai thoải để đánh vào thì khó, đánh ra thì dễ. Cả ba vòng thành đều có hào nước bao quanh, nối liền với nhau và nối thông với sông Hồng nên lúc nào cũng đảm bảo nước ngập. Thành nội có hình chữ nhật, nay vẫn còn di tích nơi vua thiết triều. Với hệ thống hào – sông, thành và luỹ kết hợp chặt chẽ, thành Cổ Loa là một phòng tuyến bảo vệ kiên cố không thể đánh từ ngoài vào.

14.4 Sơ đồ khu di tích thành Cổ Loa","Hình 1: Ảnh chụp thành Cổ Loa, nơi vua thiết triều, với những dấu vết ụ đất và các công trình kiến trúc cổ kính.

Hình 2: Bản đồ sơ đồ khu di tích thành Cổ Loa, hiển thị các vị trí của các công trình như cửa thành, hào nước, và các xóm làng."
lich-su-va-dia-li-6_page_77.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_77.jpg,"14.5 Lấy nỏ và mũi tên đồng Cổ Loa (Đồng Anh, Hà Nội)
14.6 Mảnh giáp che trước ngực bằng đồng thời Âu Lạc

Đầu thế kỉ II TCN, Âu Lạc nhiều lần bị quân của Triệu Đà – vua nước Nam Việt (thuộc Trung Quốc) tấn công. Năm 179 TCN, Âu Lạc bị sáp nhập vào Nam Việt.

LUYỆN TẬP - VẬN DỤNG

1. Hoàn thành bảng thống kê các nội dung dưới đây về nhà nước Văn Lang và Âu Lạc:

| Nội dung | Nước Văn Lang | Nước Âu Lạc |
|---------|---------------|--------------|
| Thời gian ra đời | ? | ? |
| Đứng đầu nhà nước | ? | ? |
| Kinh đô | ? | ? |

2. Em hãy cho biết các mốc thời gian sau gắn với những sự kiện lịch sử quan trọng nào của thời kì Văn Lang, Âu Lạc?

[Thế kỉ VII TCN?]
[208 TCN?]
[179 TCN?]
[214 TCN?]
[1 CN]

3. Từ truyền thuyết ""Con Rồng cháu Tiên"", em hiểu thế nào về hai chữ ""đồng bào"" và truyền thống ""trong thân tương ái"" của người Việt?","Hình 1: Lấy nỏ và mũi tên đồng Cổ Loa (Đồng Anh, Hà Nội). Hình ảnh này thể hiện công cụ chiến đấu được làm từ đồng, thường được sử dụng bởi người cổ đại.

Hình 2: Mảnh giáp che trước ngực bằng đồng thời Âu Lạc. Hình ảnh này cho thấy một phần của giáp được làm từ đồng, thường được sử dụng để bảo vệ người mặc giáp khỏi các đòn tấn công.

Trong đoạn văn bản, chúng ta có thể thấy rằng Âu Lạc đã bị Nam Việt sáp nhập vào năm 179 TCN. Trong Luyện tập, người học được yêu cầu hoàn thành bảng thống kê về nhà nước Văn Lang và Âu Lạc, bao gồm thời gian ra đời, đứng đầu nhà nước và kinh đô. Cuối cùng, người học được yêu cầu tìm hiểu về truyền thuyết ""Con Rồng cháu Tiên"" và ý nghĩa của hai chữ ""đồng bào"" và ""trong thân tương ái""."
lich-su-va-dia-li-6_page_78.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_78.jpg,"Bài 15
ĐỜI SỐNG CỦA NGƯỜI VIỆT
THỜI KÌ VĂN LANG, ÂU LẠC

Học xong bài này, em sẽ:
Mô tả được đời sống vật chất và tinh thần của cư dân Văn Lang, Âu Lạc.

""...
Bồng bồng bồng bồng bồng bồng
Khăn điều mẹ bề con Rồng cháu Tiên"".

Lời hát ru có từ bao đời nay đưa chúng ta trở về nguồn cội của dân tộc mình. Cách ngày nay gần 3000 năm trước, cha ông ta đã làm nhà, xây làng, dựng nước, chống giặc ngoại xâm, để lại cho chúng ta một giang sơn gấm vóc, một nền văn hoá phù hợp với điều kiện tự nhiên và lối sống của dân tộc.

I. ĐỜI SỐNG VẬT CHẤT

Quan sát các hình từ 15.1 đến 15.7, kết hợp với thông tin trong bài, em hãy:
+ Miêu tả một số nét về đời sống vật chất của cư dân Văn Lang, Âu Lạc thể hiện qua mặt trống đồng Ngọc Lũ.
+ Cho biết cư dân Văn Lang, Âu Lạc sử dụng chiếc muôi đồng và thạp đồng để làm gì?
- Vì sao người Văn Lang, Âu Lạc thường ở nhà sàn?

Cư dân Văn Lang, Âu Lạc chủ yếu sống bằng nghề nông trồng lúa nước. Họ dùng lưỡi cày, lưỡi hái, cuốc, rìu... bằng đồng làm công cụ sản xuất, cùng các đồ dùng phục vụ cho cuộc sống sinh hoạt như thạp đồng, thau, chậu, bình gốm. Ngoài ra, họ còn biết trồng dâu nuôi tằm, trồng hoa màu, chăn nuôi, đánh bắt cá,...

15.1 Mặt trống đồng Ngọc Lũ (Bảo tàng Lịch sử Quốc gia)","Hình 1: Trong hình 1, ta thấy một mặt trống đồng Ngọc Lũ với các hình vẽ khắc trên thân trống. Hình vẽ này cho thấy cảnh người dân Văn Lang, Âu Lạc đang làm việc trong cánh đồng, có thể là cảnh đánh cá hoặc làm việc khác liên quan đến nông nghiệp. Màu sắc chủ đạo của hình vẽ là màu đen và trắng, tạo nên sự đối lập và nổi bật giữa các hình vẽ.

Hình 2: Trong hình 2, ta thấy một chiếc muôi đồng được sử dụng để làm việc trong nông nghiệp. Chiếc muôi này có hình dạng giống như một chiếc dao, được làm từ đồng và có kích thước lớn. Chiếc muôi này được sử dụng để làm việc trong cánh đồng, có thể là việc chặt cây, đào đất hoặc làm việc khác liên quan đến nông nghiệp.

Hình 3: Trong hình 3, ta thấy một chiếc thạp đồng được sử dụng để làm việc trong nông nghiệp. Chiếc thạp này có hình dạng giống như một chiếc chảo, được làm từ đồng và có kích thước lớn. Chiếc thạp này được sử dụng để làm việc trong cánh đồng, có thể là việc nấu ăn, làm việc khác liên quan đến nông nghiệp."
lich-su-va-dia-li-6_page_79.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_79.jpg,"Các nghề thủ công như làm đồ gốm, dệt vải, làm nhà, đóng thuyền phát triển. Nghề luyện kim phát triển cao, nhiều người chỉ chuyên làm nghề đúc đồng, rèn sắt. Những hoa văn tinh xảo trên trống đồng Ngọc Lũ, thạp đồng Đào Thịnh là minh chứng cho trình độ kĩ thuật và mĩ thuật của người thợ thủ công Văn Lang, Âu Lạc.
15.2 Đồ gốm thuộc văn hoá Đông Sơn
15.3 Thạp đồng Đào Thịnh
15.4 Trống đồng Ngọc Lũ
Trống đồng được tìm thấy ở nhiều nơi trên đất nước Việt Nam, minh chứng cho nền văn minh của người Việt cổ. Một trong những chiếc trống có hoa văn phong phú nhất là trống đồng Ngọc Lũ, được phát hiện năm 1893 ở xã Như Trác, huyện Nam Xang (nay là huyện Lý Nhân, tỉnh Hà Nam).
Trống đồng Ngọc Lũ hiện được lưu giữ tại Bảo tàng Lịch sử Quốc gia. Phiên bản của nó được đặt ở vị trí trang trọng ngay của chính trụ sở Hội đồng Bảo an Liên hợp quốc (Niu-oóc, Mỹ).
Thức ăn chính là cơm nếp, cơm tẻ, ăn cùng với rau, cua, tôm, cá, ốc,... Ngày lễ, ngày tết có thêm bánh chưng, bánh giầy. Cư dân Văn Lang, Âu Lạc đã biết làm mắm cá, làm muối, dùng gia vị, biết sử dụng mâm, bát, muối,... có trang trí hoa văn đẹp.
15.5 Muối đồng Đông Sơn
15.6 Bánh chưng","Hình 15.2: Đồ gốm thuộc văn hoá Đông Sơn
Hình 15.3: Thạp đồng Đào Thịnh
Hình 15.4: Trống đồng Ngọc Lũ
Hình 15.5: Muối đồng Đông Sơn
Hình 15.6: Bánh chưng"
lich-su-va-dia-li-6_page_8.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_8.jpg,"Phần
LỊCH SỬ
Gióng (1990), tranh sơn mài, Nguyễn Tư Nghiêm
(Nguồn: Bảo tàng Mỹ thuật Việt Nam)","Hình 1: Tranh sơn mài Gióng (1990) của họa sĩ Nguyễn Tư Nghiêm, được trưng bày tại Bảo tàng Mỹ thuật Việt Nam. Tranh sử dụng màu sắc chủ đạo là đỏ và trắng, tạo nên một hình ảnh đầy sức sống và sự sáng tạo. Nhân vật trong tranh đang ngồi trên một con ngựa, biểu tượng cho sự mạnh mẽ và dũng cảm. Tranh được vẽ bằng sơn mài, mang lại cảm giác mịn màng và tinh tế."
